,type,team_0_crowns,opponent_0_crowns,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_cards_0_level,team_0_cards_1_level,team_0_cards_2_level,team_0_cards_3_level,team_0_cards_4_level,team_0_cards_5_level,team_0_cards_6_level,team_0_cards_7_level,team_0_cards_0_maxLevel,team_0_cards_1_maxLevel,team_0_cards_2_maxLevel,team_0_cards_3_maxLevel,team_0_cards_4_maxLevel,team_0_cards_5_maxLevel,team_0_cards_6_maxLevel,team_0_cards_7_maxLevel,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_cards_0_level,opponent_0_cards_1_level,opponent_0_cards_2_level,opponent_0_cards_3_level,opponent_0_cards_4_level,opponent_0_cards_5_level,opponent_0_cards_6_level,opponent_0_cards_7_level,opponent_0_cards_0_maxLevel,opponent_0_cards_1_maxLevel,opponent_0_cards_2_maxLevel,opponent_0_cards_3_maxLevel,opponent_0_cards_4_maxLevel,opponent_0_cards_5_maxLevel,opponent_0_cards_6_maxLevel,opponent_0_cards_7_maxLevel
4,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Archers,Fire Spirit,Monk,Bomb Tower,Hog Rider,Phoenix,Earthquake,The Log,14,14,4,12,12,6,12,6,14,14,4,12,12,6,12,6
5,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Barbarian Barrel,Baby Dragon,Freeze,Bowler,Inferno Dragon,Tornado,Balloon,Lumberjack,9,9,9,9,6,9,9,6,9,9,9,9,6,9,9,6
6,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Royal Giant,Fisherman,The Log,Fireball,Phoenix,Monk,Archers,Goblins,14,6,6,12,6,4,14,14,14,6,6,12,6,4,14,14
8,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Prince,Giant,Miner,Phoenix,Zap,Dark Prince,Electro Wizard,Arrows,9,12,6,6,14,9,6,14,9,12,6,6,14,9,6,14
9,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Knight,Hog Rider,Giant Snowball,Skeletons,Bomb Tower,Archers,The Log,Earthquake,14,12,14,14,12,14,6,12,14,12,14,14,12,14,6,12
10,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Lumberjack,Goblins,Elixir Collector,Golem,Electro Dragon,Barbarian Barrel,Phoenix,Tornado,6,14,12,9,9,9,6,9,6,14,12,9,9,9,6,9
11,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Goblins,Ice Spirit,Giant Snowball,Tornado,Miner,Princess,Knight,Balloon,14,14,14,9,6,6,14,9,14,14,14,9,6,6,14,9
12,pathOfLegend,0,1,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Zap,Arrows,Electro Wizard,Fisherman,Battle Ram,P.E.K.K.A,Executioner,Royal Ghost,14,14,6,6,12,9,9,6,14,14,6,6,12,9,9,6
13,pathOfLegend,0,1,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Electro Giant,Fire Spirit,Tornado,Phoenix,Barbarian Barrel,Cannon,Golden Knight,Lightning,9,14,9,6,9,14,4,8,9,14,9,6,9,14,4,9
14,pathOfLegend,0,1,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Goblin Barrel,Archers,Goblins,Rocket,The Log,Cannon,Mighty Miner,Princess,9,14,14,12,6,14,4,6,9,14,14,12,6,14,4,6
15,pathOfLegend,0,1,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Wall Breakers,Bomber,Inferno Tower,Bandit,Fire Spirit,Skeleton Army,Goblin Drill,Fireball,9,14,12,6,14,9,9,12,9,14,12,6,14,9,9,12
16,pathOfLegend,0,1,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Arrows,Skeleton Army,Archers,Mortar,Skeleton King,Miner,Magic Archer,Minion Horde,14,9,14,14,4,6,6,14,14,9,14,14,4,6,6,14
22,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Mega Knight,Goblin Gang,Minions,Zap,Inferno Dragon,Spear Goblins,Skeleton Barrel,Miner,6,14,14,14,6,14,14,6,6,14,14,14,6,14,14,6
23,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Golem,Lumberjack,Dark Prince,Phoenix,Electro Dragon,Tornado,Barbarian Barrel,Elixir Collector,9,6,9,6,9,9,9,12,9,6,9,6,9,9,9,12
24,pathOfLegend,1,0,Electro Giant,Golden Knight,Phoenix,Bomber,Cannon,Barbarian Barrel,Lightning,Tornado,9,4,6,14,14,9,9,8,9,4,6,14,14,9,9,9,Goblin Giant,Royal Ghost,Spear Goblins,Fireball,Sparky,Mega Minion,Bats,Zap,9,6,14,12,6,12,14,14,9,6,14,12,6,12,14,14
0,pathOfLegend,0,1,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Tornado,Lightning,Electro Giant,Archers,Cannon,Barbarian Barrel,Golden Knight,Phoenix,9,9,9,14,14,9,4,6,9,9,9,14,14,9,4,6
1,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Musketeer,Golden Knight,Goblin Drill,Royal Delivery,Cannon Cart,Fireball,Guards,The Log,12,4,9,14,9,12,9,6,12,4,9,14,9,12,9,6
2,pathOfLegend,0,1,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Electro Giant,Baby Dragon,Ice Wizard,Barbarian Barrel,Goblin Cage,Lightning,Dark Prince,Tornado,9,9,6,8,12,9,9,9,9,9,6,9,12,9,9,9
3,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Giant Skeleton,Lumberjack,Arrows,Magic Archer,Electro Wizard,Bandit,Ram Rider,Fireball,9,6,14,6,6,6,6,12,9,6,14,6,6,6,6,12
4,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Zap,Goblin Giant,Mini P.E.K.K.A,Golden Knight,Firecracker,Rage,Sparky,Minions,14,9,12,4,14,9,6,14,14,9,12,4,14,9,6,14
5,pathOfLegend,0,1,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Monk,Hog Rider,Goblins,Archers,Ice Spirit,Bomb Tower,The Log,Earthquake,4,12,14,14,14,12,6,12,4,12,14,14,14,12,6,12
6,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Lava Hound,Barbarians,Arrows,Inferno Dragon,Balloon,Zap,Miner,Skeleton Dragons,6,14,14,6,9,14,6,14,6,14,14,6,9,14,6,14
7,pathOfLegend,0,1,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Goblin Drill,Skeleton King,Wall Breakers,Inferno Tower,The Log,Fireball,Dart Goblin,Skeleton Army,9,4,9,12,6,12,12,9,9,4,9,12,6,12,12,9
8,pathOfLegend,1,2,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Mega Knight,Bats,Wall Breakers,Zap,Archer Queen,Arrows,Prince,Bandit,6,14,9,14,4,14,9,6,6,14,9,14,4,14,9,6
9,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Valkyrie,Tornado,Bowler,Inferno Dragon,Freeze,Graveyard,Baby Dragon,Ice Wizard,12,9,9,6,9,6,9,6,12,9,9,6,9,6,9,6
10,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Royal Hogs,Golden Knight,Barbarian Barrel,Flying Machine,Goblin Cage,Arrows,Royal Recruits,Zappies,12,4,9,12,12,14,14,12,12,4,9,12,12,14,14,12
11,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Golden Knight,Three Musketeers,Rage,Elixir Collector,Goblin Giant,Mini P.E.K.K.A,Heal Spirit,Minions,4,12,9,12,9,12,12,14,4,12,9,12,9,12,12,14
12,pathOfLegend,0,3,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Phoenix,Tornado,Poison,Barbarian Barrel,Ice Wizard,Tombstone,Graveyard,Skeleton King,6,9,9,9,6,12,6,4,6,9,9,9,6,12,6,4
13,pathOfLegend,0,1,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Archers,Fireball,The Log,Tesla,Knight,X-Bow,Skeletons,Ice Spirit,14,12,6,14,14,9,14,14,14,12,6,14,14,9,14,14
14,pathOfLegend,0,1,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Mighty Miner,Goblin Barrel,The Log,Princess,Cannon,Rocket,Archers,Ice Spirit,4,9,6,6,14,12,14,14,4,9,6,6,14,12,14,14
15,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Electro Giant,Fire Spirit,Tornado,Phoenix,Barbarian Barrel,Cannon,Golden Knight,Lightning,9,14,9,6,9,14,4,9,9,14,9,6,9,14,4,9
16,pathOfLegend,1,0,Skeletons,Ice Golem,Cannon,Archers,Ice Spirit,Hog Rider,Giant Snowball,Fireball,14,12,14,14,14,12,14,12,14,12,14,14,14,12,14,12,Heal Spirit,Rage,Elite Barbarians,Mighty Miner,Bomber,Elixir Collector,Bandit,Goblin Drill,12,9,14,4,14,12,6,9,12,9,14,4,14,12,6,9
17,pathOfLegend,0,1,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,P.E.K.K.A,Magic Archer,Electro Wizard,Arrows,Royal Ghost,Bandit,Battle Ram,Zap,9,6,6,14,6,6,12,14,9,6,6,14,6,6,12,14
18,pathOfLegend,0,1,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Goblin Drill,The Log,Tornado,Inferno Tower,Magic Archer,Ice Spirit,Guards,Golden Knight,9,6,9,12,6,14,9,4,9,6,9,12,6,14,9,4
19,pathOfLegend,0,1,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Miner,Phoenix,The Log,Poison,Ice Spirit,Mortar,Mighty Miner,Archers,6,6,6,9,14,14,4,14,6,6,6,9,14,14,4,14
20,pathOfLegend,1,0,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Ice Spirit,Archers,Phoenix,Mighty Miner,Miner,The Log,Poison,Mortar,14,14,6,4,6,6,9,14,14,14,6,4,6,6,9,14
21,pathOfLegend,0,1,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Archers,Ice Spirit,Knight,Mortar,Miner,Phoenix,Poison,The Log,14,14,14,14,6,6,9,6,14,14,14,14,6,6,9,6
22,pathOfLegend,1,0,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Mighty Miner,Spear Goblins,Skeletons,Goblin Drill,Arrows,Cannon,Poison,Fire Spirit,4,14,14,9,14,14,9,14,4,14,14,9,14,14,9,14
23,pathOfLegend,1,0,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Golem,Night Witch,Executioner,Bomber,Arrows,Zap,Mini P.E.K.K.A,Skeleton Army,9,6,9,14,14,14,12,9,9,6,9,14,14,14,12,9
24,pathOfLegend,0,3,Goblins,Archers,The Log,Monk,Ice Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Mega Knight,Bats,Wall Breakers,Zap,Archer Queen,Arrows,Prince,Bandit,6,14,9,14,4,14,9,6,6,14,9,14,4,14,9,6
0,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Lava Hound,Phoenix,Skeleton Dragons,Flying Machine,Skeleton King,Tombstone,Arrows,Miner,6,6,14,12,4,12,14,6,6,6,14,12,4,12,14,6
1,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,The Log,X-Bow,Fireball,Skeletons,Ice Spirit,Knight,Archers,Tesla,6,9,12,14,14,14,14,14,6,9,12,14,14,14,14,14
2,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Knight,Miner,Balloon,Phoenix,Archers,Bomb Tower,Barbarian Barrel,Giant Snowball,14,6,9,6,14,12,9,14,14,6,9,6,14,12,9,14
3,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Spear Goblins,Minions,Mini P.E.K.K.A,Arrows,Goblin Drill,Baby Dragon,Dark Prince,Balloon,14,14,12,14,9,9,9,9,14,14,12,14,9,9,9,9
4,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Zap,Musketeer,Minions,The Log,Ice Spirit,Mini P.E.K.K.A,Giant,Fireball,14,12,14,6,14,12,12,12,14,12,14,6,14,12,12,12
5,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Goblin Giant,Sparky,Bats,Golden Knight,Dark Prince,Hunter,Giant Snowball,Lightning,9,6,14,4,9,9,14,9,9,6,14,4,9,9,14,9
6,pathOfLegend,3,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Knight,Archers,Electro Spirit,Fireball,Skeletons,Tesla,The Log,X-Bow,14,14,14,12,14,14,6,9,14,14,14,12,14,14,6,9
7,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Goblins,Executioner,Cannon,Wall Breakers,Goblin Drill,The Log,Tornado,Golden Knight,14,9,14,9,9,6,9,4,14,9,14,9,9,6,9,4
8,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Bats,Goblins,Poison,Valkyrie,Miner,The Log,Bomb Tower,Wall Breakers,14,14,9,12,6,6,12,9,14,14,9,12,6,6,12,9
9,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Goblins,Miner,Archers,Ice Spirit,Cannon,Archer Queen,Poison,Knight,14,6,14,14,14,4,9,14,14,6,14,14,14,4,9,14
10,pathOfLegend,3,0,Archers,Lumberjack,Arrows,Golden Knight,Skeleton Barrel,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Arrows,Giant,Giant Snowball,Graveyard,Minions,Archer Queen,Skeleton Army,Dark Prince,14,12,14,6,14,4,9,9,14,12,14,6,14,4,9,9
11,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Royal Delivery,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Phoenix,Golem,Arrows,Bomber,Mirror,Night Witch,Zap,Mini P.E.K.K.A,6,9,14,14,9,6,14,12,6,9,14,14,9,6,14,12
12,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Royal Delivery,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Miner,Wall Breakers,Bats,Bomb Tower,Mighty Miner,Spear Goblins,Fireball,The Log,6,9,14,12,4,14,12,6,6,9,14,12,4,14,12,6
13,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Royal Delivery,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Lava Hound,Mega Minion,Baby Dragon,Arrows,Miner,Flying Machine,Tombstone,Barbarians,6,12,9,14,6,12,12,14,6,12,9,14,6,12,12,14
14,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Mega Knight,Inferno Dragon,Zap,Balloon,14,6,14,4,6,6,14,9,14,6,14,4,6,6,14,9,Electro Spirit,Flying Machine,Zappies,Royal Recruits,Fireball,Goblin Cage,Royal Hogs,Barbarian Barrel,14,12,12,14,12,12,12,9,14,12,12,14,12,12,12,9
15,pathOfLegend,3,1,Archers,Lumberjack,Arrows,Golden Knight,Mega Knight,Inferno Dragon,Zap,Balloon,14,6,14,4,6,6,14,9,14,6,14,4,6,6,14,9,Inferno Dragon,Graveyard,Arrows,Poison,Giant Skeleton,Skeleton King,Tombstone,Zappies,6,6,14,9,9,4,12,12,6,6,14,9,9,4,12,12
16,pathOfLegend,2,1,Archers,Lumberjack,Arrows,Golden Knight,Mega Knight,Inferno Dragon,Giant Snowball,Balloon,14,6,14,4,6,6,14,9,14,6,14,4,6,6,14,9,Goblin Giant,Golden Knight,Rage,Zappies,Mother Witch,Tornado,Mini P.E.K.K.A,Sparky,9,4,9,12,6,9,12,6,9,4,9,12,6,9,12,6
17,pathOfLegend,1,2,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Arrows,Archer Queen,Mega Knight,Zap,Bandit,Wall Breakers,Minions,Prince,14,4,6,14,6,9,14,9,14,4,6,14,6,9,14,9
18,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Inferno Tower,Fireball,Mighty Miner,Goblins,The Log,Wall Breakers,Goblin Drill,Archers,12,12,4,14,6,9,9,14,12,12,4,14,6,9,9,14
19,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Giant,Sparky,Zap,Skeleton Army,Mini P.E.K.K.A,Minion Horde,Minions,Arrows,12,6,14,9,12,14,14,14,12,6,14,9,12,14,14,14
20,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Graveyard,Bowler,Arrows,Archers,Inferno Tower,Freeze,Valkyrie,Phoenix,6,9,14,14,12,7,12,6,6,9,14,14,12,9,12,6
21,pathOfLegend,1,3,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Three Musketeers,Elite Barbarians,Barbarian Barrel,Elixir Collector,Royal Ghost,Bandit,Golden Knight,Heal Spirit,12,14,9,12,6,6,4,12,12,14,9,12,6,6,4,12
22,pathOfLegend,0,1,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,The Log,Wall Breakers,Miner,Valkyrie,Magic Archer,Tornado,Bomb Tower,Spear Goblins,6,9,6,12,6,9,12,14,6,9,6,12,6,9,12,14
23,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Giant Skeleton,Goblins,Arrows,Firecracker,Royal Giant,Mother Witch,Fisherman,Zappies,9,14,14,14,14,6,6,12,9,14,14,14,14,6,6,12
24,pathOfLegend,1,0,Archers,Lumberjack,Arrows,Golden Knight,Goblins,Inferno Tower,Giant Snowball,Balloon,14,6,14,4,14,12,14,9,14,6,14,4,14,12,14,9,Golem,Mega Minion,Elite Barbarians,Zap,Night Witch,Bomber,Lumberjack,Arrows,9,12,14,14,6,14,6,14,9,12,14,14,6,14,6,14
24,pathOfLegend,1,0,X-Bow,Archers,Ice Spirit,Fireball,Knight,The Log,Skeletons,Tesla,9,14,14,12,14,6,14,14,9,14,14,12,14,6,14,14,Phoenix,Archers,Mighty Miner,Giant Snowball,Tombstone,Graveyard,Arrows,Goblins,6,14,4,14,12,6,14,14,6,14,4,14,12,6,14,14
10,pathOfLegend,1,0,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Tornado,Freeze,Bowler,Baby Dragon,Barbarian Barrel,Balloon,Inferno Dragon,Lumberjack,9,9,9,9,9,9,6,6,9,9,9,9,9,9,6,6
11,pathOfLegend,1,0,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Heal Spirit,Hunter,Royal Ghost,Barbarian Barrel,Ice Golem,Three Musketeers,Golden Knight,Royal Hogs,12,9,6,9,12,12,4,12,12,9,6,9,12,12,4,12
12,pathOfLegend,0,1,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Miner,Bomb Tower,The Log,Skeletons,Wall Breakers,Magic Archer,Valkyrie,Bats,6,12,6,14,9,6,12,14,6,12,6,14,9,6,12,14
13,pathOfLegend,1,0,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Mighty Miner,Arrows,Barbarian Barrel,Phoenix,Graveyard,Archers,Freeze,Tombstone,4,14,9,6,6,14,9,12,4,14,9,6,6,14,9,12
14,pathOfLegend,0,1,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Golden Knight,Rascals,Cannon Cart,Rocket,Giant Snowball,Archers,Princess,Goblin Barrel,4,14,9,12,14,14,6,9,4,14,9,12,14,14,6,9
15,pathOfLegend,1,0,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Poison,The Log,Mighty Miner,Mortar,Ice Spirit,Phoenix,Archers,Miner,9,6,4,14,14,6,14,6,9,6,4,14,14,6,14,6
16,pathOfLegend,1,0,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Magic Archer,Bandit,Royal Ghost,Elite Barbarians,Archer Queen,Battle Ram,Heal Spirit,Rage,6,6,6,14,4,12,12,9,6,6,6,14,4,12,12,9
17,pathOfLegend,1,0,Graveyard,Barbarian Barrel,Valkyrie,Arrows,P.E.K.K.A,Inferno Dragon,Electro Wizard,Fireball,6,9,12,14,9,6,6,12,6,9,12,14,9,6,6,12,Bats,Ram Rider,Electro Dragon,Magic Archer,Golem,Cannon,Tornado,Mini P.E.K.K.A,14,6,9,6,9,14,9,12,14,6,9,6,9,14,9,12
